Decimal Value,DNL,INL
386,0.9255339589275753,0.060772761096462055
387,0.7451111782179369,0.805883939314399
388,-1.0,-0.19411606068560103
389,-1.0,-1.194116060685601
390,2.521975595214553,1.3278595345289521
391,-1.0,0.32785953452895206
392,-0.7711425555313819,-0.44328302100242983
393,0.5806381810422827,0.13735516003985285
394,-0.6742000638686192,-0.5368449038287664
395,-1.0,-1.5368449038287662
396,2.9638138647624817,1.4269689609337155
397,-1.0,0.42696896093371545
398,-0.5692826804390232,-0.14231371950530777
399,0.5654932030995448,0.423179483594237
400,-0.7957257081341569,-0.37254622453991987
401,-0.0226001916059847,-0.39514641614590457
402,0.4582345670410133,0.0630881508951087
403,0.1038274503511345,0.1669156012462432
404,-0.19497491640398668,-0.028059315157743476
405,0.4820129140526055,0.45395359889486203
406,-0.5430167525092704,-0.08906315361440838
407,0.8682464336657763,0.7791832800513678
408,-1.0,-0.22081671994863214
409,-1.0,-1.2208167199486322
410,2.3082631286886732,1.087446408740041
411,-1.0,0.08744640874004099
412,0.017127938939528242,0.10457434767956923
413,0.014055044864213162,0.1186293925437824
414,0.1824789058510412,0.3011082983948236
415,-1.0,-0.6988917016051764
416,1.0867877337386256,0.3878960321334492
417,-0.5939389971864109,-0.20604296505296169
418,-0.3634719415354908,-0.5695149065884525
419,1.0900069561032293,0.5204920495147768
420,-0.4007856553074557,0.11970639420732114
421,-0.8283569166485681,-0.708650522441247
422,2.0627242592395643,1.3540737367983173
423,-1.0,0.3540737367983173
424,-0.8362586442707889,-0.4821849074724716
425,0.3723398612205895,-0.10984504625188214
426,-0.08288744679848614,-0.1927324930503683
427,0.9389961615433986,0.7462636684930303
428,-0.8514036222136538,-0.10513995372062353
429,-0.04403728598876844,-0.14917723970939198
430,0.2833722613249141,0.13419502161552213
431,-0.23550785254068218,-0.10131283092516004
432,0.2238166475789194,0.12250381665375935
433,-0.4397821444065888,-0.31727832775282944
434,0.04185741983165525,-0.2754209079211742
435,-1.0,-1.275420907921174
436,2.549777970181932,1.2743570622607578
437,-1.0,0.2743570622607578
438,-1.0,-0.7256429377392423
439,0.8714656560303802,0.14582271829113794
440,0.12211848651386381,0.2679412048050018
441,-0.7202934749988541,-0.4523522701938523
442,-1.0,-1.4523522701938523
443,2.620527698059554,1.168175427865702
444,-1.0,0.16817542786570186
445,-1.0,-0.8318245721342982
446,0.9485075003480483,0.11668292821375019
447,-0.026477891272482457,0.09020503694126773
448,0.05766087507622375,0.14786591201749147
449,-1.0,-0.8521340879825086
450,0.7777423867323483,-0.07439170125016022
451,0.7808152808077269,0.7064235795575666
452,-0.9467365026939876,-0.24031292313642091
453,1.0041854144274818,0.7638724912910608
454,-1.0,-0.23612750870893914
455,-1.0,-1.236127508708939
456,2.535510961974926,1.299383453265987
457,-1.0,0.29938345326598687
458,-1.0,-0.7006165467340132
459,0.7093339114835979,0.008717364749584771
460,0.17289440290171543,0.1816117676513002
461,-1.0,-0.8183882323486998
462,-1.0,-1.8183882323486997
463,2.717543353866993,0.8991551215182932
464,-1.0,-0.10084487848170672
465,0.06958663065429449,-0.031258247827412225
466,0.4725015752480195,0.4412433274206073
467,-0.4318072526395016,0.00943607478110568
468,-0.15919764966971106,-0.1497615748886054
469,0.08392680300610356,-0.06583477188250182
