MSB,LSB,16-bit HEX,Decimal Value,Analog Output (V)
0xA2,0x5F,0xA25F,41567,0.56906549
0xA2,0x60,0xA260,41568,0.56909572
0xA2,0x61,0xA261,41569,0.56909267
0xA2,0x62,0xA262,41570,0.56910181
0xA2,0x63,0xA263,41571,0.5691179
0xA2,0x64,0xA264,41572,0.56913139
0xA2,0x65,0xA265,41573,0.56913215
0xA2,0x66,0xA266,41574,0.56914335
0xA2,0x67,0xA267,41575,0.56916205
0xA2,0x68,0xA268,41576,0.56918108
0xA2,0x69,0xA269,41577,0.56919392
0xA2,0x6A,0xA26A,41578,0.56921262
0xA2,0x6B,0xA26B,41579,0.56922371
0xA2,0x6C,0xA26C,41580,0.56924612
0xA2,0x6D,0xA26D,41581,0.56925851
0xA2,0x6E,0xA26E,41582,0.56926656
0xA2,0x6F,0xA26F,41583,0.56927591
0xA2,0x70,0xA270,41584,0.56930125
0xA2,0x71,0xA271,41585,0.56931115
0xA2,0x72,0xA272,41586,0.56932028
0xA2,0x73,0xA273,41587,0.56933453
0xA2,0x74,0xA274,41588,0.56935562
0xA2,0x75,0xA275,41589,0.56936443
0xA2,0x76,0xA276,41590,0.56938694
0xA2,0x77,0xA277,41591,0.56939466
0xA2,0x78,0xA278,41592,0.56941728
0xA2,0x79,0xA279,41593,0.56942968
0xA2,0x7A,0xA27A,41594,0.56944697
0xA2,0x7B,0xA27B,41595,0.56945437
0xA2,0x7C,0xA27C,41596,0.56947133
0xA2,0x7D,0xA27D,41597,0.56948775
0xA2,0x7E,0xA27E,41598,0.56950439
0xA2,0x7F,0xA27F,41599,0.5695132
0xA2,0x80,0xA280,41600,0.56953462
0xA2,0x81,0xA281,41601,0.56954778
0xA2,0x82,0xA282,41602,0.56956659
0xA2,0x83,0xA283,41603,0.56958334
0xA2,0x84,0xA284,41604,0.56957888
0xA2,0x85,0xA285,41605,0.56959432
0xA2,0x86,0xA286,41606,0.56960618
0xA2,0x87,0xA287,41607,0.56962575
0xA2,0x88,0xA288,41608,0.56964098
0xA2,0x89,0xA289,41609,0.56965022
0xA2,0x8A,0xA28A,41610,0.56966838
0xA2,0x8B,0xA28B,41611,0.56967393
0xA2,0x8C,0xA28C,41612,0.56968437
0xA2,0x8D,0xA28D,41613,0.56969502
0xA2,0x8E,0xA28E,41614,0.56971481
0xA2,0x8F,0xA28F,41615,0.56971775
0xA2,0x90,0xA290,41616,0.56973526
0xA2,0x91,0xA291,41617,0.56974744
0xA2,0x92,0xA292,41618,0.56975984
0xA2,0x93,0xA293,41619,0.56976864
0xA2,0x94,0xA294,41620,0.56977734
0xA2,0x95,0xA295,41621,0.56980486
0xA2,0x96,0xA296,41622,0.56981301
0xA2,0x97,0xA297,41623,0.56981008
0xA2,0x98,0xA298,41624,0.56982802
0xA2,0x99,0xA299,41625,0.56983335
0xA2,0x9A,0xA29A,41626,0.56985455
0xA2,0x9B,0xA29B,41627,0.56986467
0xA2,0x9C,0xA29C,41628,0.56988924
0xA2,0x9D,0xA29D,41629,0.56989686
0xA2,0x9E,0xA29E,41630,0.56991045
0xA2,0x9F,0xA29F,41631,0.5699235
0xA2,0xA0,0xA2A0,41632,0.56994786
0xA2,0xA1,0xA2A1,41633,0.56997004
0xA2,0xA2,0xA2A2,41634,0.56998603
0xA2,0xA3,0xA2A3,41635,0.56999853
0xA2,0xA4,0xA2A4,41636,0.57000908
0xA2,0xA5,0xA2A5,41637,0.57002083
0xA2,0xA6,0xA2A6,41638,0.57003322
0xA2,0xA7,0xA2A7,41639,0.57005302
0xA2,0xA8,0xA2A8,41640,0.57005334
0xA2,0xA9,0xA2A9,41641,0.57007259
0xA2,0xAA,0xA2AA,41642,0.57007727
0xA2,0xAB,0xA2AB,41643,0.57008042
0xA2,0xAC,0xA2AC,41644,0.57009826
0xA2,0xAD,0xA2AD,41645,0.57012457
0xA2,0xAE,0xA2AE,41646,0.57013436
0xA2,0xAF,0xA2AF,41647,0.57015132
0xA2,0xB0,0xA2B0,41648,0.57015904
0xA2,0xB1,0xA2B1,41649,0.5701734
0xA2,0xB2,0xA2B2,41650,0.5701833
0xA2,0xB3,0xA2B3,41651,0.57019656
0xA2,0xB4,0xA2B4,41652,0.5702157
0xA2,0xB5,0xA2B5,41653,0.5702269
0xA2,0xB6,0xA2B6,41654,0.57024822
0xA2,0xB7,0xA2B7,41655,0.57024963
0xA2,0xB8,0xA2B8,41656,0.57026812
0xA2,0xB9,0xA2B9,41657,0.57028921
0xA2,0xBA,0xA2BA,41658,0.57029835
0xA2,0xBB,0xA2BB,41659,0.57031499
0xA2,0xBC,0xA2BC,41660,0.57033391
0xA2,0xBD,0xA2BD,41661,0.5703475
0xA2,0xBE,0xA2BE,41662,0.57035348
0xA2,0xBF,0xA2BF,41663,0.57037371
0xA2,0xC0,0xA2C0,41664,0.57040003
0xA2,0xC1,0xA2C1,41665,0.57041253
0xA2,0xC2,0xA2C2,41666,0.57043048
0xA2,0xC3,0xA2C3,41667,0.57043733
0xA2,0xC4,0xA2C4,41668,0.57044668
0xA2,0xC5,0xA2C5,41669,0.57046223
0xA2,0xC6,0xA2C6,41670,0.57047898
0xA2,0xC7,0xA2C7,41671,0.5704929
0xA2,0xC8,0xA2C8,41672,0.57050268
0xA2,0xC9,0xA2C9,41673,0.57051117
0xA2,0xCA,0xA2CA,41674,0.57052781
0xA2,0xCB,0xA2CB,41675,0.57054858
0xA2,0xCC,0xA2CC,41676,0.57055477
0xA2,0xCD,0xA2CD,41677,0.57056848
0xA2,0xCE,0xA2CE,41678,0.57058338
0xA2,0xCF,0xA2CF,41679,0.57059001
0xA2,0xD0,0xA2D0,41680,0.57061198
0xA2,0xD1,0xA2D1,41681,0.57062231
0xA2,0xD2,0xA2D2,41682,0.57063818
0xA2,0xD3,0xA2D3,41683,0.57065634
0xA2,0xD4,0xA2D4,41684,0.57066178
0xA2,0xD5,0xA2D5,41685,0.57066722
0xA2,0xD6,0xA2D6,41686,0.57069114
0xA2,0xD7,0xA2D7,41687,0.57069734
0xA2,0xD8,0xA2D8,41688,0.5707192
0xA2,0xD9,0xA2D9,41689,0.57073747
0xA2,0xDA,0xA2DA,41690,0.57075302
0xA2,0xDB,0xA2DB,41691,0.57076259
0xA2,0xDC,0xA2DC,41692,0.57077629
0xA2,0xDD,0xA2DD,41693,0.57076824
0xA2,0xDE,0xA2DE,41694,0.57080087
0xA2,0xDF,0xA2DF,41695,0.5708174
0xA2,0xE0,0xA2E0,41696,0.57084752
0xA2,0xE1,0xA2E1,41697,0.57086394
0xA2,0xE2,0xA2E2,41698,0.57085687
0xA2,0xE3,0xA2E3,41699,0.57087047
0xA2,0xE4,0xA2E4,41700,0.57089287
0xA2,0xE5,0xA2E5,41701,0.5709057
0xA2,0xE6,0xA2E6,41702,0.57091864
0xA2,0xE7,0xA2E7,41703,0.57093365
0xA2,0xE8,0xA2E8,41704,0.57095029
0xA2,0xE9,0xA2E9,41705,0.57097247
0xA2,0xEA,0xA2EA,41706,0.57099705
0xA2,0xEB,0xA2EB,41707,0.57100401
0xA2,0xEC,0xA2EC,41708,0.57101543
0xA2,0xED,0xA2ED,41709,0.57102858
0xA2,0xEE,0xA2EE,41710,0.57105414
0xA2,0xEF,0xA2EF,41711,0.57107013
0xA2,0xF0,0xA2F0,41712,0.57109188
0xA2,0xF1,0xA2F1,41713,0.57111308
0xA2,0xF2,0xA2F2,41714,0.57112004
0xA2,0xF3,0xA2F3,41715,0.57112363
0xA2,0xF4,0xA2F4,41716,0.57114081
0xA2,0xF5,0xA2F5,41717,0.57114048
0xA2,0xF6,0xA2F6,41718,0.57114625
0xA2,0xF7,0xA2F7,41719,0.57116234
0xA2,0xF8,0xA2F8,41720,0.57119334
0xA2,0xF9,0xA2F9,41721,0.57121345
0xA2,0xFA,0xA2FA,41722,0.57122563
0xA2,0xFB,0xA2FB,41723,0.57123847
0xA2,0xFC,0xA2FC,41724,0.57124053
0xA2,0xFD,0xA2FD,41725,0.57127381
0xA2,0xFE,0xA2FE,41726,0.57127196
0xA2,0xFF,0xA2FF,41727,0.57128686
0xA3,0x0,0xA300,41728,0.57133427
0xA3,0x1,0xA301,41729,0.57134939
0xA3,0x2,0xA302,41730,0.57135787
0xA3,0x3,0xA303,41731,0.57137342
0xA3,0x4,0xA304,41732,0.57138092
0xA3,0x5,0xA305,41733,0.57138103
0xA3,0x6,0xA306,41734,0.57140082
0xA3,0x7,0xA307,41735,0.5714042
0xA3,0x8,0xA308,41736,0.57141888
0xA3,0x9,0xA309,41737,0.5714415
0xA3,0xA,0xA30A,41738,0.57145335
0xA3,0xB,0xA30B,41739,0.57145966
0xA3,0xC,0xA30C,41740,0.57147673
0xA3,0xD,0xA30D,41741,0.57149413
0xA3,0xE,0xA30E,41742,0.57150446
0xA3,0xF,0xA30F,41743,0.57151566
0xA3,0x10,0xA310,41744,0.57152762
0xA3,0x11,0xA311,41745,0.57154829
0xA3,0x12,0xA312,41746,0.57156916
0xA3,0x13,0xA313,41747,0.57157438
0xA3,0x14,0xA314,41748,0.57158156
0xA3,0x15,0xA315,41749,0.57159711
0xA3,0x16,0xA316,41750,0.57160897
0xA3,0x17,0xA317,41751,0.57161973
0xA3,0x18,0xA318,41752,0.57163289
0xA3,0x19,0xA319,41753,0.57165562
0xA3,0x1A,0xA31A,41754,0.57167041
0xA3,0x1B,0xA31B,41755,0.57167606
0xA3,0x1C,0xA31C,41756,0.5716952
0xA3,0x1D,0xA31D,41757,0.57170608
0xA3,0x1E,0xA31E,41758,0.57172174
0xA3,0x1F,0xA31F,41759,0.57172359
0xA3,0x20,0xA320,41760,0.57176469
0xA3,0x21,0xA321,41761,0.57177002
0xA3,0x22,0xA322,41762,0.57177676
0xA3,0x23,0xA323,41763,0.57178688
0xA3,0x24,0xA324,41764,0.57180167
0xA3,0x25,0xA325,41765,0.57181678
0xA3,0x26,0xA326,41766,0.57182091
0xA3,0x27,0xA327,41767,0.57183527
0xA3,0x28,0xA328,41768,0.57184767
0xA3,0x29,0xA329,41769,0.57186626
0xA3,0x2A,0xA32A,41770,0.57187474
0xA3,0x2B,0xA32B,41771,0.57189062
0xA3,0x2C,0xA32C,41772,0.57190237
0xA3,0x2D,0xA32D,41773,0.57190552
0xA3,0x2E,0xA32E,41774,0.57192477
0xA3,0x2F,0xA32F,41775,0.57192531
0xA3,0x30,0xA330,41776,0.57195478
0xA3,0x31,0xA331,41777,0.57196685
0xA3,0x32,0xA332,41778,0.57198132
0xA3,0x33,0xA333,41779,0.57198828
0xA3,0x34,0xA334,41780,0.57201307
0xA3,0x35,0xA335,41781,0.5720147
0xA3,0x36,0xA336,41782,0.57203308
0xA3,0x37,0xA337,41783,0.5720383
0xA3,0x38,0xA338,41784,0.57206092
0xA3,0x39,0xA339,41785,0.57207897
0xA3,0x3A,0xA33A,41786,0.57208528
0xA3,0x3B,0xA33B,41787,0.57209789
0xA3,0x3C,0xA33C,41788,0.57211007
0xA3,0x3D,0xA33D,41789,0.57212736
0xA3,0x3E,0xA33E,41790,0.57214889
0xA3,0x3F,0xA33F,41791,0.57216129
0xA3,0x40,0xA340,41792,0.57218413
0xA3,0x41,0xA341,41793,0.57219348
0xA3,0x42,0xA342,41794,0.57220283
0xA3,0x43,0xA343,41795,0.57221969
0xA3,0x44,0xA344,41796,0.57223665
0xA3,0x45,0xA345,41797,0.57224437
0xA3,0x46,0xA346,41798,0.5722658
0xA3,0x47,0xA347,41799,0.5722683
0xA3,0x48,0xA348,41800,0.57228733
0xA3,0x49,0xA349,41801,0.57229864
0xA3,0x4A,0xA34A,41802,0.5723081
0xA3,0x4B,0xA34B,41803,0.57231756
0xA3,0x4C,0xA34C,41804,0.57231832
0xA3,0x4D,0xA34D,41805,0.57235638
0xA3,0x4E,0xA34E,41806,0.57236128
0xA3,0x4F,0xA34F,41807,0.57236726
0xA3,0x50,0xA350,41808,0.57238857
0xA3,0x51,0xA351,41809,0.57239869
0xA3,0x52,0xA352,41810,0.57242
0xA3,0x53,0xA353,41811,0.57242239
0xA3,0x54,0xA354,41812,0.57243827
0xA3,0x55,0xA355,41813,0.57245436
0xA3,0x56,0xA356,41814,0.57246372
0xA3,0x57,0xA357,41815,0.57247285
0xA3,0x58,0xA358,41816,0.57249906
0xA3,0x59,0xA359,41817,0.57251156
0xA3,0x5A,0xA35A,41818,0.57250808
0xA3,0x5B,0xA35B,41819,0.57253647
0xA3,0x5C,0xA35C,41820,0.57254539
0xA3,0x5D,0xA35D,41821,0.57254821
0xA3,0x5E,0xA35E,41822,0.57257464
0xA3,0x5F,0xA35F,41823,0.57258606
0xA3,0x60,0xA360,41824,0.57261977
0xA3,0x61,0xA361,41825,0.57263554
0xA3,0x62,0xA362,41826,0.57265174
0xA3,0x63,0xA363,41827,0.57266261
0xA3,0x64,0xA364,41828,0.57268208
0xA3,0x65,0xA365,41829,0.57268926
0xA3,0x66,0xA366,41830,0.57269807
0xA3,0x67,0xA367,41831,0.57270622
0xA3,0x68,0xA368,41832,0.57273471
0xA3,0x69,0xA369,41833,0.57273667
0xA3,0x6A,0xA36A,41834,0.57275973
0xA3,0x6B,0xA36B,41835,0.57277712
0xA3,0x6C,0xA36C,41836,0.57279061
0xA3,0x6D,0xA36D,41837,0.5728129
0xA3,0x6E,0xA36E,41838,0.57282639
0xA3,0x6F,0xA36F,41839,0.57282204
0xA3,0x70,0xA370,41840,0.57285216
0xA3,0x71,0xA371,41841,0.57286804
0xA3,0x72,0xA372,41842,0.57287685
0xA3,0x73,0xA373,41843,0.57288903
0xA3,0x74,0xA374,41844,0.57291338
0xA3,0x75,0xA375,41845,0.57291219
0xA3,0x76,0xA376,41846,0.57293383
0xA3,0x77,0xA377,41847,0.57293894
0xA3,0x78,0xA378,41848,0.57297287
0xA3,0x79,0xA379,41849,0.57297287
0xA3,0x7A,0xA37A,41850,0.5729832
0xA3,0x7B,0xA37B,41851,0.57299908
0xA3,0x7C,0xA37C,41852,0.57302148
0xA3,0x7D,0xA37D,41853,0.57302953
0xA3,0x7E,0xA37E,41854,0.57304975
0xA3,0x7F,0xA37F,41855,0.5730653
0xA3,0x80,0xA380,41856,0.57309097
0xA3,0x81,0xA381,41857,0.57309749
0xA3,0x82,0xA382,41858,0.57310565
0xA3,0x83,0xA383,41859,0.57312511
0xA3,0x84,0xA384,41860,0.57312957
0xA3,0x85,0xA385,41861,0.57314023
0xA3,0x86,0xA386,41862,0.57315893
0xA3,0x87,0xA387,41863,0.57316078
0xA3,0x88,0xA388,41864,0.57318982
0xA3,0x89,0xA389,41865,0.57318047
0xA3,0x8A,0xA38A,41866,0.57319808
0xA3,0x8B,0xA38B,41867,0.573212
0xA3,0x8C,0xA38C,41868,0.57322995
0xA3,0x8D,0xA38D,41869,0.57323691
0xA3,0x8E,0xA38E,41870,0.57326562
0xA3,0x8F,0xA38F,41871,0.57327453
0xA3,0x90,0xA390,41872,0.57329041
0xA3,0x91,0xA391,41873,0.5733002
0xA3,0x92,0xA392,41874,0.57330824
0xA3,0x93,0xA393,41875,0.57331716
0xA3,0x94,0xA394,41876,0.57333326
0xA3,0x95,0xA395,41877,0.57333848
0xA3,0x96,0xA396,41878,0.57336207
0xA3,0x97,0xA397,41879,0.57337512
0xA3,0x98,0xA398,41880,0.57339774
0xA3,0x99,0xA399,41881,0.57340601
0xA3,0x9A,0xA39A,41882,0.57342536
0xA3,0x9B,0xA39B,41883,0.57343385
0xA3,0x9C,0xA39C,41884,0.57344309
0xA3,0x9D,0xA39D,41885,0.57346538
0xA3,0x9E,0xA39E,41886,0.57347093
0xA3,0x9F,0xA39F,41887,0.57348996
0xA3,0xA0,0xA3A0,41888,0.57352465
0xA3,0xA1,0xA3A1,41889,0.5735476
0xA3,0xA2,0xA3A2,41890,0.57356336
0xA3,0xA3,0xA3A3,41891,0.57356848
0xA3,0xA4,0xA3A4,41892,0.57357511
0xA3,0xA5,0xA3A5,41893,0.57358381
0xA3,0xA6,0xA3A6,41894,0.57360023
0xA3,0xA7,0xA3A7,41895,0.5736061
0xA3,0xA8,0xA3A8,41896,0.57361806
0xA3,0xA9,0xA3A9,41897,0.57363177
0xA3,0xAA,0xA3AA,41898,0.57364123
0xA3,0xAB,0xA3AB,41899,0.57366548
0xA3,0xAC,0xA3AC,41900,0.57368168
0xA3,0xAD,0xA3AD,41901,0.57369962
0xA3,0xAE,0xA3AE,41902,0.57372355
0xA3,0xAF,0xA3AF,41903,0.5737254
0xA3,0xB0,0xA3B0,41904,0.57373823
0xA3,0xB1,0xA3B1,41905,0.573754
0xA3,0xB2,0xA3B2,41906,0.57376378
0xA3,0xB3,0xA3B3,41907,0.57377477
0xA3,0xB4,0xA3B4,41908,0.57378977
0xA3,0xB5,0xA3B5,41909,0.57381163
0xA3,0xB6,0xA3B6,41910,0.57382914
0xA3,0xB7,0xA3B7,41911,0.57382925
0xA3,0xB8,0xA3B8,41912,0.57384741
0xA3,0xB9,0xA3B9,41913,0.57386916
0xA3,0xBA,0xA3BA,41914,0.57388003
0xA3,0xBB,0xA3BB,41915,0.57389134
0xA3,0xBC,0xA3BC,41916,0.57390722
0xA3,0xBD,0xA3BD,41917,0.57391212
0xA3,0xBE,0xA3BE,41918,0.57393821
0xA3,0xBF,0xA3BF,41919,0.57394561
0xA3,0xC0,0xA3C0,41920,0.57398661
0xA3,0xC1,0xA3C1,41921,0.57400183
0xA3,0xC2,0xA3C2,41922,0.57400825
0xA3,0xC3,0xA3C3,41923,0.57402673
0xA3,0xC4,0xA3C4,41924,0.57402608
0xA3,0xC5,0xA3C5,41925,0.57404848
0xA3,0xC6,0xA3C6,41926,0.57405544
0xA3,0xC7,0xA3C7,41927,0.57405631
0xA3,0xC8,0xA3C8,41928,0.57407893
0xA3,0xC9,0xA3C9,41929,0.57409253
0xA3,0xCA,0xA3CA,41930,0.57410895
0xA3,0xCB,0xA3CB,41931,0.57412743
0xA3,0xCC,0xA3CC,41932,0.5741382
0xA3,0xCD,0xA3CD,41933,0.57413755
0xA3,0xCE,0xA3CE,41934,0.57415745
0xA3,0xCF,0xA3CF,41935,0.57416256
0xA3,0xD0,0xA3D0,41936,0.57417539
0xA3,0xD1,0xA3D1,41937,0.57420628
0xA3,0xD2,0xA3D2,41938,0.57421835
0xA3,0xD3,0xA3D3,41939,0.57422465
0xA3,0xD4,0xA3D4,41940,0.57424129
0xA3,0xD5,0xA3D5,41941,0.57424945
0xA3,0xD6,0xA3D6,41942,0.5742588
0xA3,0xD7,0xA3D7,41943,0.57427011
0xA3,0xD8,0xA3D8,41944,0.57429284
0xA3,0xD9,0xA3D9,41945,0.57430578
0xA3,0xDA,0xA3DA,41946,0.57431491
0xA3,0xDB,0xA3DB,41947,0.57432796
0xA3,0xDC,0xA3DC,41948,0.57433764
0xA3,0xDD,0xA3DD,41949,0.57435809
0xA3,0xDE,0xA3DE,41950,0.57438255
0xA3,0xDF,0xA3DF,41951,0.57439669
0xA3,0xE0,0xA3E0,41952,0.57443356
0xA3,0xE1,0xA3E1,41953,0.5744378
0xA3,0xE2,0xA3E2,41954,0.57445618
0xA3,0xE3,0xA3E3,41955,0.57446836
0xA3,0xE4,0xA3E4,41956,0.57447673
0xA3,0xE5,0xA3E5,41957,0.57449783
0xA3,0xE6,0xA3E6,41958,0.57451512
0xA3,0xE7,0xA3E7,41959,0.57451881
0xA3,0xE8,0xA3E8,41960,0.57455176
0xA3,0xE9,0xA3E9,41961,0.57455579
0xA3,0xEA,0xA3EA,41962,0.57457058
0xA3,0xEB,0xA3EB,41963,0.57458384
0xA3,0xEC,0xA3EC,41964,0.57460179
0xA3,0xED,0xA3ED,41965,0.57460385
0xA3,0xEE,0xA3EE,41966,0.57461364
0xA3,0xEF,0xA3EF,41967,0.57462582
0xA3,0xF0,0xA3F0,41968,0.57465855
0xA3,0xF1,0xA3F1,41969,0.57465605
0xA3,0xF2,0xA3F2,41970,0.57468694
0xA3,0xF3,0xA3F3,41971,0.57469955
0xA3,0xF4,0xA3F4,41972,0.57469672
0xA3,0xF5,0xA3F5,41973,0.57471554
0xA3,0xF6,0xA3F6,41974,0.57472804
0xA3,0xF7,0xA3F7,41975,0.57475197
0xA3,0xF8,0xA3F8,41976,0.57476349
0xA3,0xF9,0xA3F9,41977,0.57477491
0xA3,0xFA,0xA3FA,41978,0.57478731
0xA3,0xFB,0xA3FB,41979,0.57480069
0xA3,0xFC,0xA3FC,41980,0.57482309
0xA3,0xFD,0xA3FD,41981,0.57482765
0xA3,0xFE,0xA3FE,41982,0.57484973
0xA3,0xFF,0xA3FF,41983,0.57485343
0xA4,0x0,0xA400,41984,0.57493542
0xA4,0x1,0xA401,41985,0.5749401
0xA4,0x2,0xA402,41986,0.57495859
0xA4,0x3,0xA403,41987,0.57497251
0xA4,0x4,0xA404,41988,0.57498273
0xA4,0x5,0xA405,41989,0.57499132
0xA4,0x6,0xA406,41990,0.57499937
0xA4,0x7,0xA407,41991,0.57500883
0xA4,0x8,0xA408,41992,0.57502079
0xA4,0x9,0xA409,41993,0.57503677
0xA4,0xA,0xA40A,41994,0.57504634
0xA4,0xB,0xA40B,41995,0.57506875
0xA4,0xC,0xA40C,41996,0.57508745
0xA4,0xD,0xA40D,41997,0.57509539
0xA4,0xE,0xA40E,41998,0.57510442
0xA4,0xF,0xA40F,41999,0.57511605
0xA4,0x10,0xA410,42000,0.57512877
0xA4,0x11,0xA411,42001,0.5751365
0xA4,0x12,0xA412,42002,0.57515357
0xA4,0x13,0xA413,42003,0.57516858
0xA4,0x14,0xA414,42004,0.57518184
0xA4,0x15,0xA415,42005,0.57519555
0xA4,0x16,0xA416,42006,0.57520011
0xA4,0x17,0xA417,42007,0.57520946
0xA4,0x18,0xA418,42008,0.57522697
0xA4,0x19,0xA419,42009,0.57523817
0xA4,0x1A,0xA41A,42010,0.57526101
0xA4,0x1B,0xA41B,42011,0.57527439
0xA4,0x1C,0xA41C,42012,0.57529929
0xA4,0x1D,0xA41D,42013,0.57530853
0xA4,0x1E,0xA41E,42014,0.57532137
0xA4,0x1F,0xA41F,42015,0.57532919
0xA4,0x20,0xA420,42016,0.57536106
0xA4,0x21,0xA421,42017,0.57536247
0xA4,0x22,0xA422,42018,0.57538509
0xA4,0x23,0xA423,42019,0.57540282
0xA4,0x24,0xA424,42020,0.57539945
0xA4,0x25,0xA425,42021,0.57541141
0xA4,0x26,0xA426,42022,0.57543272
0xA4,0x27,0xA427,42023,0.57543838
0xA4,0x28,0xA428,42024,0.57546252
0xA4,0x29,0xA429,42025,0.57546567
0xA4,0x2A,0xA42A,42026,0.57547905
0xA4,0x2B,0xA42B,42027,0.57548731
0xA4,0x2C,0xA42C,42028,0.57550319
0xA4,0x2D,0xA42D,42029,0.57551994
0xA4,0x2E,0xA42E,42030,0.57552842
0xA4,0x2F,0xA42F,42031,0.57555191
0xA4,0x30,0xA430,42032,0.57556561
0xA4,0x31,0xA431,42033,0.57557257
0xA4,0x32,0xA432,42034,0.57559084
0xA4,0x33,0xA433,42035,0.57560443
0xA4,0x34,0xA434,42036,0.57562053
0xA4,0x35,0xA435,42037,0.57563064
0xA4,0x36,0xA436,42038,0.57565174
0xA4,0x37,0xA437,42039,0.57566033
0xA4,0x38,0xA438,42040,0.57568099
0xA4,0x39,0xA439,42041,0.5756923
0xA4,0x3A,0xA43A,42042,0.57570372
0xA4,0x3B,0xA43B,42043,0.57571818
0xA4,0x3C,0xA43C,42044,0.57573623
0xA4,0x3D,0xA43D,42045,0.57575255
0xA4,0x3E,0xA43E,42046,0.57576657
0xA4,0x3F,0xA43F,42047,0.5757744
0xA4,0x40,0xA440,42048,0.5758005
0xA4,0x41,0xA441,42049,0.5758154
0xA4,0x42,0xA442,42050,0.57582388
0xA4,0x43,0xA443,42051,0.57583846
0xA4,0x44,0xA444,42052,0.57585651
0xA4,0x45,0xA445,42053,0.57585683
0xA4,0x46,0xA446,42054,0.57587369
0xA4,0x47,0xA447,42055,0.57588206
0xA4,0x48,0xA448,42056,0.57589326
0xA4,0x49,0xA449,42057,0.57591306
0xA4,0x4A,0xA44A,42058,0.57593524
0xA4,0x4B,0xA44B,42059,0.57593959
0xA4,0x4C,0xA44C,42060,0.57594122
0xA4,0x4D,0xA44D,42061,0.57595025
0xA4,0x4E,0xA44E,42062,0.57596395
0xA4,0x4F,0xA44F,42063,0.5759671
0xA4,0x50,0xA450,42064,0.57598516
0xA4,0x51,0xA451,42065,0.57601615
0xA4,0x52,0xA452,42066,0.57600886
0xA4,0x53,0xA453,42067,0.57601637
0xA4,0x54,0xA454,42068,0.57604073
0xA4,0x55,0xA455,42069,0.57605399
0xA4,0x56,0xA456,42070,0.57606835
0xA4,0x57,0xA457,42071,0.57607672
0xA4,0x58,0xA458,42072,0.57610695
0xA4,0x59,0xA459,42073,0.57610978
0xA4,0x5A,0xA45A,42074,0.57611978
0xA4,0x5B,0xA45B,42075,0.5761212
0xA4,0x5C,0xA45C,42076,0.57613294
0xA4,0x5D,0xA45D,42077,0.57614741
0xA4,0x5E,0xA45E,42078,0.57616589
0xA4,0x5F,0xA45F,42079,0.57617699
0xA4,0x60,0xA460,42080,0.57620537
0xA4,0x61,0xA461,42081,0.57622114
0xA4,0x62,0xA462,42082,0.57623614
0xA4,0x63,0xA463,42083,0.57623636
0xA4,0x64,0xA464,42084,0.57625681
0xA4,0x65,0xA465,42085,0.57626246
0xA4,0x66,0xA466,42086,0.57629237
0xA4,0x67,0xA467,42087,0.57629965
0xA4,0x68,0xA468,42088,0.57631259
0xA4,0x69,0xA469,42089,0.57631368
0xA4,0x6A,0xA46A,42090,0.57633597
0xA4,0x6B,0xA46B,42091,0.57635
0xA4,0x6C,0xA46C,42092,0.57636718
0xA4,0x6D,0xA46D,42093,0.57637773
0xA4,0x6E,0xA46E,42094,0.57639339
0xA4,0x6F,0xA46F,42095,0.57640535
0xA4,0x70,0xA470,42096,0.57643765
0xA4,0x71,0xA471,42097,0.57645407
0xA4,0x72,0xA472,42098,0.57645135
0xA4,0x73,0xA473,42099,0.57646005
0xA4,0x74,0xA474,42100,0.576478
0xA4,0x75,0xA475,42101,0.57649007
0xA4,0x76,0xA476,42102,0.57650236
0xA4,0x77,0xA477,42103,0.57652106
0xA4,0x78,0xA478,42104,0.57655901
0xA4,0x79,0xA479,42105,0.57655847
0xA4,0x7A,0xA47A,42106,0.57657728
0xA4,0x7B,0xA47B,42107,0.57658196
0xA4,0x7C,0xA47C,42108,0.57659631
0xA4,0x7D,0xA47D,42109,0.57661958
0xA4,0x7E,0xA47E,42110,0.5766322
0xA4,0x7F,0xA47F,42111,0.57664025
0xA4,0x80,0xA480,42112,0.57667722
0xA4,0x81,0xA481,42113,0.57667722
0xA4,0x82,0xA482,42114,0.57668646
0xA4,0x83,0xA483,42115,0.57669647
0xA4,0x84,0xA484,42116,0.57671858
0xA4,0x85,0xA485,42117,0.57672054
0xA4,0x86,0xA486,42118,0.5767511
0xA4,0x87,0xA487,42119,0.57675186
0xA4,0x88,0xA488,42120,0.57677492
0xA4,0x89,0xA489,42121,0.57677981
0xA4,0x8A,0xA48A,42122,0.57679177
0xA4,0x8B,0xA48B,42123,0.5767984
0xA4,0x8C,0xA48C,42124,0.57680123
0xA4,0x8D,0xA48D,42125,0.57680504
0xA4,0x8E,0xA48E,42126,0.57682635
0xA4,0x8F,0xA48F,42127,0.57683592
0xA4,0x90,0xA490,42128,0.57686876
0xA4,0x91,0xA491,42129,0.57687648
0xA4,0x92,0xA492,42130,0.57689562
0xA4,0x93,0xA493,42131,0.57689182
0xA4,0x94,0xA494,42132,0.5769003
0xA4,0x95,0xA495,42133,0.5769165
0xA4,0x96,0xA496,42134,0.57693782
0xA4,0x97,0xA497,42135,0.57694293
0xA4,0x98,0xA498,42136,0.57697686
0xA4,0x99,0xA499,42137,0.57698284
